row_id,idFinal,source_text,reference_text,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex,rules_list,n_rules,main_rule,main_rule_name,families_list,n_families,main_family,src_words,src_sentences,has_number,has_money,has_percent,n_rules_bucket,length_bucket,lex_bucket,stratum,split_stratum
5,74_LibroBAC.pdf,"Luego de haber obtenido la anterior información y haber hecho acopio de las fuentes bibliográficas y virtuales respectivas, el equipo procedió a realizar la redacción o construcción del libro.",El equipo realizó la redacción del libro luego de obtener la información anterior y reunir las fuentes bibliográficas y virtuales respectivas.,Fiorella,19.0,5.0,6.0,1.0,,,,,,1,"[19, 5, 6, 1]",4,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,29,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
151,10136_LibroBAC.pdf,"Por considerarse de interés para los diversos países, se transcribe a continuación parte del artículo de Patricia Leitón, publicado en el Suplemento Económico de la Nación (Costa Rica), del 1º de febrero de 2007, donde presenta los siguientes seis consejos para invertir: Tener claro el objetivo.","A continuación, se transcribe parte del artículo de Patricia Leitón por considerarse de interés para diversos países. Este artículo fue publicado el primero de febrero de dos mil siete en el Suplemento Económico del periódico costarricense la Nación. En este, se presentan los siguientes seis consejos para invertir. En primer lugar, se debe tener claro el objetivo.",Fiorella,15.0,14.0,19.0,5.0,16.0,4.0,3.0,,,0,"[15, 14, 19, 5, 16, 4, 3]",7,15.0,Sentence Length,"['structural', 'reduction', 'lexical']",3,structural,46,1,1,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=1 | lex=0,fam=structural | rules=r4plus | len=long
154,10149_LibroBAC.pdf,Las preguntas básicas que debe hacer el ahorrante para conocer las características de los instrumentos financieros son: ¿cuál es la tasa de interés o rendimiento?,"El ahorrante debe hacerse algunas preguntas básicas para conocer las características de los instrumentos financieros. La primera, ¿cuál es la tasa de interés o rendimiento?",Fiorella,15.0,7.0,,,,,,,,0,"[15, 7]",2,15.0,Sentence Length,"['structural', 'morphosyntactic']",2,structural,25,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
159,10168_LibroBAC.pdf,"La SUGEVAL tiene como función velar por la transparencia de los mercados de valores, la formación correcta de los precios, la protección de los inversionistas y la difusión de la información.","La Superintendencia General de Valores vela por la honradez de los mercados de valores, formula correctamente los precios, protege a los inversionistas y difunde la información.",Fiorella,15.0,13.0,5.0,6.0,2.0,4.0,,,,0,"[15, 13, 5, 6, 2, 4]",6,15.0,Sentence Length,"['structural', 'lexical', 'reduction']",3,structural,31,1,0,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=0 | lex=0,fam=structural | rules=r4plus | len=long
167,11507_LibroBAC.pdf,La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.,La importancia de un historial crediticio limpio y algunos consejos si es necesario corregirlo.,Fiorella,6.0,1.0,,,,,,,,1,"[6, 1]",2,6.0,Complex Phrases,['lexical'],1,lexical,18,1,0,0,0,r2,medium,1,fam=lexical | rules=r2 | len=medium | num=0 | lex=1,fam=lexical | rules=r2 | len=medium
174,11521_LibroBAC.pdf,"En otros términos, como lo señala el DRAE (Diccionario de la Real Academia 10 Española), crédito es la cantidad de dinero o cosa equivalente que alguien debe a una persona o entidad y que el acreedor tiene derecho de exigir y cobrar.","Es decir, el Diccionario de la Real Academia Española señala que el crédito es la cantidad de dinero debida a una persona o entidad. En este sentido, el acreedor tiene derecho a exigir y cobrar.",Fiorella,6.0,13.0,15.0,16.0,5.0,,,,,0,"[6, 13, 15, 16, 5]",5,6.0,Complex Phrases,"['lexical', 'structural', 'reduction']",3,lexical,42,1,1,0,0,r4plus,long,0,fam=lexical | rules=r4plus | len=long | num=1 | lex=0,fam=lexical | rules=r4plus | len=long
175,11516_LibroBAC.pdf,"En lenguaje más financiero, digamos que es el dinero que se pide prestado (préstamo) a los bancos u otras instituciones e incluso a otras personas, por el que se paga un interés y que se debe devolver en cuotas, en un plazo determinado.","En lenguaje más financiero, es el dinero prestado por los bancos, otras instituciones u otras personas, es decir, el préstamo. Además, se paga un interés por este dinero, se devuelve en cuotas y en un plazo determinado.",Fiorella,5.0,6.0,16.0,15.0,,,,,,0,"[5, 6, 16, 15]",4,5.0,Unnecessary Words,"['reduction', 'lexical', 'structural']",3,reduction,43,1,0,0,0,r4plus,long,0,fam=reduction | rules=r4plus | len=long | num=0 | lex=0,fam=reduction | rules=r4plus | len=long
176,11517_LibroBAC.pdf,"Cuánto menor sea la tasa de interés, es mucho mejor para la persona o empresa que toma el crédito, y cuanto antes se complete la devolución, menor será el monto total de intereses que se debe pagar.","Una menor tasa de interés es mejor para la persona o empresa crediticia. Además, el monto total de intereses a pagar será menor si se reembolsa antes.",Fiorella,15.0,7.0,6.0,5.0,,,,,,0,"[15, 7, 6, 5]",4,15.0,Sentence Length,"['structural', 'morphosyntactic', 'lexical', 'reduction']",4,structural,37,1,0,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=0 | lex=0,fam=structural | rules=r4plus | len=long
190,11542_LibroBAC.pdf,Otros ejemplos de deudas de inversión son: préstamos para la universidad o para capacitación profesional y préstamos para hacer mejoras a la casa.,Hay otros ejemplos de deudas de inversión. Estos son préstamos para la universidad o capacitación profesional y préstamos para mejorar la casa.,Fiorella,15.0,6.0,5.0,,,,,,,0,"[15, 6, 5]",3,15.0,Sentence Length,"['structural', 'lexical', 'reduction']",3,structural,23,1,0,0,0,r3,medium,0,fam=structural | rules=r3 | len=medium | num=0 | lex=0,fam=structural | rules=r3 | len=medium
191,11548_LibroBAC.pdf,Una deuda de conveniencia se da cuando se usa el crédito para pagar un gasto grande durante un tiempo.,Una deuda de conveniencia ocurre cuando usa el crédito para pagar un gasto grande durante un tiempo.,Fiorella,6.0,5.0,,,,,,,,0,"[6, 5]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,19,1,0,0,0,r2,medium,0,fam=lexical | rules=r2 | len=medium | num=0 | lex=0,fam=lexical | rules=r2 | len=medium
193,11553_LibroBAC.pdf,"Si tiene cuidado, una deuda de conveniencia le puede ayudar a manejar su dinero.",Una deuda de conveniencia puede ayudarle a manejar su dinero si tiene cuidado.,Fiorella,19.0,6.0,,,,,,,,0,"[19, 6]",2,19.0,Sentence Order,"['structural', 'lexical']",2,structural,14,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
195,11576_LibroBAC.pdf,Es un tipo de financiamiento a corto plazo que las personas o empresas obtienen en los bancos.,Es un tipo de financiamiento a corto plazo obtenido en los bancos.,Fiorella,5.0,6.0,,,,,,,,0,"[5, 6]",2,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,17,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
196,11578_LibroBAC.pdf,"Se trata de un documento privado por el que una persona se compromete a pagar a otra, a su orden, una cantidad determinada en una fecha fija.",Es un documento privado que compromete a una persona a pagar a otra una cantidad determinada en cierta fecha.,Fiorella,6.0,16.0,,,,,,,,0,"[6, 16]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,27,1,0,0,0,r2,long,0,fam=lexical | rules=r2 | len=long | num=0 | lex=0,fam=lexical | rules=r2 | len=long
197,11581_LibroBAC.pdf,"Acuerdo de crédito entre una institución financiera y un cliente, por el cual el cliente tiene un monto máximo autorizado durante un período dado de tiempo, que usa y reintegra según sus necesidades.","Es el acuerdo crediticio entre una institución financiera y un cliente. Mediante este, el cliente tiene un monto máximo autorizado durante un cierto período, que usa y reintegra según necesite.",Fiorella,15.0,6.0,,,,,,,,0,"[15, 6]",2,15.0,Sentence Length,"['structural', 'lexical']",2,structural,33,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
204,11602_LibroBAC.pdf,En este caso existe entonces el riesgo de valor residual para la arrendadora.,"Entonces, la arrendadora se arriesga al valor residual en este caso.",Fiorella,19.0,7.0,,,,,,,,0,"[19, 7]",2,19.0,Sentence Order,"['structural', 'morphosyntactic']",2,structural,13,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
205,11603_LibroBAC.pdf,"El cliente que tiene un leasing operativo podría decidir terminar su contrato de arrendamiento antes, mientras que en un leasing financiero esto no es posible, ya que esto es una compra pactada a un plazo financiado.","El cliente podría terminar su contrato de arrendamiento antes si tiene un leasing operativo. En cambio, esto no es posible con un leasing financiero, pues es una compra pactada a un plazo financiado.",Fiorella,15.0,5.0,17.0,6.0,,,,,,0,"[15, 5, 17, 6]",4,15.0,Sentence Length,"['structural', 'reduction', 'lexical']",3,structural,36,1,0,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=0 | lex=0,fam=structural | rules=r4plus | len=long
207,11605_LibroBAC.pdf,"En términos de tasas y cuotas, ambas opciones tienen características similares.",Ambas opciones son similares respecto a tasas y cuotas.,Fiorella,6.0,5.0,,,,,,,,0,"[6, 5]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,11,1,0,0,0,r2,short,0,fam=lexical | rules=r2 | len=short | num=0 | lex=0,fam=lexical | rules=r2 | len=short
210,11613_LibroBAC.pdf,"Una de las virtudes del leasing es la posibilidad que tiene el arrendatario (cliente) de renovar el activo cada cierto tiempo, aprovechando la negociación de la arrendadora con sus proveedores lo cual se traduce en mejores tarifas (principalmente en cuanto a pólizas).","Uno de los beneficios del leasing es la posibilidad del arrendatario de renovar ocasionalmente el activo. Así, aprovecha la negociación de la arrendadora con sus proveedores y obtiene mejores tarifas, principalmente en las pólizas.",Fiorella,15.0,1.0,6.0,16.0,12.0,,,,,1,"[15, 1, 6, 16, 12]",5,15.0,Sentence Length,"['structural', 'lexical', 'reduction', 'morphosyntactic']",4,structural,42,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
211,11614_LibroBAC.pdf,"A nivel de clientes jurídicos, el mayor beneficio se obtiene en cuestiones fiscales.",El mayor beneficio para los clientes jurídicos son las cuestiones fiscales.,Fiorella,19.0,6.0,,,,,,,,0,"[19, 6]",2,19.0,Sentence Order,"['structural', 'lexical']",2,structural,13,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
212,11617_LibroBAC.pdf,"La base del crédito, como su nombre lo indica, es la credibilidad.",La base del crédito es precisamente la credibilidad.,Fiorella,16.0,6.0,,,,,,,,0,"[16, 6]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,12,1,0,0,0,r2,short,0,fam=reduction | rules=r2 | len=short | num=0 | lex=0,fam=reduction | rules=r2 | len=short
214,11621_LibroBAC.pdf,"También, contiene información acerca de las cuentas de crédito que abrió, el límite de crédito de una línea de crédito rotativo, o la cantidad total de un préstamo, si efectuó pagos mensuales a tiempo, y si no se pagó alguna porción de dinero que pidió prestado.","También, contiene información sobre las cuentas crediticias abiertas o el límite crediticio de una línea de crédito rotativo. Además, registra la cantidad total de un préstamo, si efectuó puntualmente pagos mensuales y si no pagó parte del préstamo.",Fiorella,15.0,6.0,5.0,,,,,,,0,"[15, 6, 5]",3,15.0,Sentence Length,"['structural', 'lexical', 'reduction']",3,structural,46,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
215,11622_LibroBAC.pdf,"Pagos morosos o saldos pendientes elevados relativos a sus límites de crédito totales, son señales de advertencia de que quizás usted no sea el mejor riesgo de crédito para un prestamista, bancos o instituciones financieras que revisan informes de crédito.","Los pagos morosos o saldos pendientes elevados respecto sus límites crediticios totales son advertencias para quienes revisan informes crediticios. Estas señales indican que usted no es el mejor riesgo crediticio para un prestamista, bancos o instituciones financieras.",Fiorella,15.0,19.0,1.0,6.0,5.0,,,,,1,"[15, 19, 1, 6, 5]",5,15.0,Sentence Length,"['structural', 'lexical', 'reduction']",3,structural,40,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
217,11624_LibroBAC.pdf,"Utilizar el crédito responsablemente ayuda a mejorar su historial de crédito, o el registro de cómo utiliza el crédito que tiene.",Utilizar el crédito responsablemente mejora su historial crediticio.,Fiorella,6.0,16.0,,,,,,,,0,"[6, 16]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,21,1,0,0,0,r2,medium,0,fam=lexical | rules=r2 | len=medium | num=0 | lex=0,fam=lexical | rules=r2 | len=medium
232,11666_LibroBAC.pdf,"Para obtener un crédito bancario, es necesario demostrar que se tiene capacidad de pago, para hacer frente a dicho crédito.",Demostrar la capacidad de pago para afrontar un crédito bancario es necesario para obtener uno.,Fiorella,19.0,5.0,6.0,,,,,,,0,"[19, 5, 6]",3,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,20,1,0,0,0,r3,medium,0,fam=structural | rules=r3 | len=medium | num=0 | lex=0,fam=structural | rules=r3 | len=medium
234,11669_LibroBAC.pdf,"Es decir, los pagos por alimentos, arriendo o dividendos, matrículas escolares, servicios básicos (luz, agua, teléfono, cable y otros).","Es decir, los pagos por alimentos, arriendo, dividendos, matrículas escolares, servicios básicos y otros.",Fiorella,5.0,16.0,,,,,,,,0,"[5, 16]",2,5.0,Unnecessary Words,['reduction'],1,reduction,19,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
235,11671_LibroBAC.pdf,"Adicionalmente, en caso de existir pagos por otras deudas, también se deben restar.","Adicionalmente, también se deben restar los pagos por otras deudas si existen.",Fiorella,19.0,6.0,5.0,,,,,,,0,"[19, 6, 5]",3,19.0,Sentence Order,"['structural', 'lexical', 'reduction']",3,structural,13,1,0,0,0,r3,medium,0,fam=structural | rules=r3 | len=medium | num=0 | lex=0,fam=structural | rules=r3 | len=medium
242,11681_LibroBAC.pdf,"El crédito personal es un financiamiento que se otorga a plazos cortos (de 3 a 5 años), en donde la capacidad de pago, la relación cuota/ingreso y el nivel de endeudamiento del solicitante son determinantes del monto a prestar.","El crédito personal es un financiamiento otorgado a plazos cortos de tres a cinco años. Además, el monto a prestar depende de la capacidad de pago, la relación entre cuota e ingreso y el nivel de endeudamiento del solicitante.",Fiorella,15.0,6.0,16.0,14.0,21.0,19.0,,,,0,"[15, 6, 16, 14, 21, 19]",6,15.0,Sentence Length,"['structural', 'lexical', 'reduction']",3,structural,39,1,1,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=1 | lex=0,fam=structural | rules=r4plus | len=long
246,15430_LibroBAC.pdf,"En el campo de los seguros es donde quizás más requieran educación las personas, ya que estos son generalmente desconocidos por la mayoría de los públicos e incluso, a muchos les son indiferentes y quizás por lo mismo, porque como no se conocen no se valora su significado.","Las personas requieren más información respecto a los seguros, pues la mayoría de los públicos los desconocen. Incluso son indiferentes para muchos porque no valoran su significado.",Fiorella,19.0,15.0,5.0,6.0,7.0,,,,,0,"[19, 15, 5, 6, 7]",5,19.0,Sentence Order,"['structural', 'reduction', 'lexical', 'morphosyntactic']",4,structural,48,1,0,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=0 | lex=0,fam=structural | rules=r4plus | len=long
252,15437_LibroBAC.pdf,Los seguros son una modalidad de gestión financiera que le ayudará a las personas a prevenir descalabros en sus ingresos y en su seguridad personal que en un momento dado son inevitables y que a cualquier persona pueden ocurrirle.,"Los seguros son una modalidad de gestión financiera. Estos ayudarán a las personas a prevenir crisis en sus ingresos y en su seguridad personal. Sin embargo, estos problemas son inevitables y le pueden ocurrir a cualquiera.",Fiorella,15.0,1.0,6.0,19.0,,,,,,1,"[15, 1, 6, 19]",4,15.0,Sentence Length,"['structural', 'lexical']",2,structural,39,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
